,Underlying,quarter,timestamp,industry,sector,earnBeatsBefore,earnMissBefore,PostEarningsReturn,1Year,6month,3month,1month,current_ratio,total_debt_equity_ratio,day_sales_outstanding,total_liabilities_total_assets,gross_margin,operating_margin,interest_coverage_ratio,net_profit_margin,roe,changeInCash,changeToLiabilities,changeToNetincome,changeToOperatingActivities,return_factor
623,FOLD,12/31/2017,11/8/2017,Biotechnology,Healthcare,0,1,-0.076004426,0.912516824,1.071428571,0.129570747,-0.016608997,6.323640312,0.166371314,200.5251058,0.398218805,0.835387162,-4.189350745,-4.189350745,-10.26908221,-4.189350745,0.416930441,0.017462255,-0.495674601,0.026143529,down
1096,NRZ,12/31/2017,10/27/2017,REIT - Residential,Real Estate,1,0,0.047505355,0.221188261,0.023395321,0.063591022,-0.013302487,0.888900966,1.674328005,3945.329294,0.781394977,0.837021115,0.699379035,0,0.580699754,0.699379035,-1.020707035,0,-2.404663875,-0.146150678,up
25,ABMD,12/31/2017,10/26/2017,Medical Devices,Healthcare,1,0,0.046851513,0.405017627,0.308967308,0.198643072,0.046726118,5.842513968,0.104743704,157.5356301,0.129225671,0.837174285,0.24199875,0.24199875,0.184478592,0.24199875,0.01270882,0.061949269,0.759417214,-0.016034479,up
1580,VRSN,12/31/2017,10/27/2017,Internet Content & Information,Technology,1,0,-0.001191185,0.378439788,0.228070175,0.065365854,0.033895096,1.566906889,-1.2484548,20.73211184,1.422897004,0.838137935,0.619157536,0.619157536,0.392913811,0.619157536,0.154785895,0.010893843,0.018816526,-0.021434583,flat
1191,PDCE,12/31/2017,11/7/2017,Oil & Gas E&P,Energy,0,1,-0.034045023,-0.148881378,-0.024174202,0.331989924,0.100749376,0.895432705,0.154037621,277.6560844,0.436628671,0.840166078,-1.459919872,-1.459919872,-1.330336476,-1.459919872,-0.482756599,0,-0.207802774,-0.018400189,flat
663,GILD,12/31/2017,10/27/2017,Biotechnology,Healthcare,1,0,-0.010455081,0.033165296,0.136105033,0.025546484,-0.037449017,3.680004168,0.386274904,231.0396192,0.609446042,0.841523342,0.585380835,0.585380835,0.417383292,0.585380835,0.242961418,-0.002943565,0.049300957,-0.188938382,flat
484,DNKN,12/31/2017,10/26/2017,Restaurants,Consumer Cyclical,0,1,0.004323552,0.149885821,-0.01895147,0.035327103,0.04332266,1.433595134,-2.09099421,126.0422986,1.055453941,0.844803897,0.522389458,0.522389458,0.233066272,0.522389458,0.013068346,-0.002711705,0.110611339,-0.201563178,flat
585,EXPE,12/31/2017,10/27/2017,Leisure,Consumer Cyclical,0,1,-0.174224128,0.173729489,0.101929405,-0.076175549,0.031573789,0.723331701,1.797045675,230.2043513,0.672303495,0.845386884,0.163262581,0.163262581,0.118764684,0.163262581,0.11267773,-0.080702777,-0.299445261,0.044617517,down
76,AGN,12/31/2017,11/1/2017,Drug Manufacturers - Specialty & Generic,Healthcare,1,0,0.04063465,-0.151766057,-0.272932393,-0.291590055,-0.155243089,1.181429473,0.129244131,254.1057928,0.401867172,0.848003371,0.023027539,0.023027539,-0.980517066,0.023027539,0.450052707,-0.003111714,-0.941527416,0.042651453,up
1174,PAYC,12/31/2017,11/1/2017,Software - Application,Technology,1,0,-0.061461346,0.589019911,0.298578199,0.206871238,0.09526982,1.046415285,5.326118335,38.52631631,0.853014573,0.848707139,0.112916761,0.112916761,0.138882581,0.112916761,-0.022624231,0.002431325,1.192933817,0.133918711,down
786,I,12/31/2017,10/26/2017,Telecom Services,Communication Services,0,1,-0.215178722,1.121428571,0.711815562,0.833333333,0.207317073,1.110876071,-0.207052832,132.0773203,1.289756014,0.855016807,0.434392743,0.434392743,-0.056448245,0.434392743,0.123732982,-0.001883565,-0.065796396,0.376634904,down
1738,CERN,12/31/2017,10/27/2017,Health Information Services,Technology,0,1,-0.088031629,0.224587912,0.101467181,0.104024768,0.007629274,2.765647289,0.176788885,297.6059871,0.267680435,0.857213724,0.198031713,0.198031713,0.14172944,0.198031713,0.196532962,-0.027504821,0.172896564,-0.03026145,down
666,GKOS,12/31/2017,11/8/2017,Medical Instruments & Supplies,Healthcare,1,0,-0.060505619,-0.063317479,-0.258762644,-0.141884532,-0.024156085,6.927904276,0.149938305,153.0738395,0.134393982,0.858507374,0.018509354,0.018509354,0.032787291,0.018509354,0.307899368,0.030667967,3.494339623,-0.051780861,down
1523,UNIT,12/31/2017,11/3/2017,REIT - Industrial,Real Estate,0,1,0.006090153,-0.374952272,-0.353985793,-0.250457875,0.020255531,0.485573534,-0.207205157,111.2892011,1.245298343,0.858961706,0.306325191,0.306325191,0.019281432,0.306325191,-17.71073453,0.007214669,-0.612732657,-0.103712717,flat
591,FB,12/31/2017,11/2/2017,Internet Content & Information,Technology,1,0,-0.020687723,0.410501931,0.210871727,0.083456907,0.084550528,13.37458396,0.046413324,156.3477924,0.098610091,0.859798606,0.495933385,0.495933385,0.455751356,0.495933385,0.131787252,0.006033376,0.195878479,0.022523258,flat
457,DATA,12/31/2017,11/3/2017,Software - Application,Technology,0,1,-0.096649765,0.888531372,0.359530113,0.152292806,0.068530559,2.281706905,0.648596469,224.2525952,0.429543591,0.860741589,-0.228204377,-0.228204377,-0.216609203,-0.228204377,-0.255338867,0.072190381,-1.155349816,-0.430489247,down
905,LC,12/31/2017,11/8/2017,Credit Services,Financial Services,0,1,-0.173568766,-0.076142132,-0.080808081,-0.101973684,-0.145539906,21.7350328,0.201809546,7842.840642,0.789642516,0.868230277,-0.084954111,0,-0.04035722,-0.084954111,-0.400808052,-0.001561046,19.31148545,0.013789024,down
355,CLR,12/31/2017,11/8/2017,Oil & Gas E&P,Energy,1,0,0.029387287,-0.064993565,0.03465464,0.27047508,0.180660888,0.939365661,0.264091037,505.492902,0.694408545,0.868247068,0.130230912,0.130230912,0.015926475,0.130230912,-0.596841616,0.002355966,1.947368421,0.141084215,flat
1748,CTXS,12/31/2017,10/26/2017,Software - Infrastructure,Technology,1,0,-0.015034201,-0.029093051,0.012156189,0.033734638,0.077939061,1.435741791,0.750972509,245.5438217,0.637121786,0.872094656,0.210247132,0.210247132,0.183406303,0.210247132,0.102137492,-0.012728235,0.215411932,0.015402792,flat
28,ABR,12/31/2017,11/3/2017,REIT - Diversified,Real Estate,1,0,0.035718083,0.136363636,-0.044032445,-0.00482509,-0.023668639,6.130935345,0.665271942,8442.203865,0.723448652,0.872939138,0.422708322,0,0.228310054,0.422708322,0.047102563,0,2.510189363,0.050231529,flat
262,BIIB,12/31/2017,10/24/2017,Biotechnology,Healthcare,1,0,-0.039801615,0.130397385,0.145212451,0.161118179,0.034770558,2.194640993,0.268138875,247.3219507,0.443124491,0.879784261,0.558418351,0.558418351,0.398368965,0.558418351,0.244557845,0.02789433,0.052442705,-0.07068722,flat
321,CDNS,12/31/2017,10/27/2017,Software - Application,Technology,1,0,0.008391658,0.673981191,0.311636475,0.154282626,0.095384615,1.790125237,0.51460712,128.0678536,0.561544264,0.887758087,0.165493059,0.165493059,0.167196816,0.165493059,0.032856444,-0.01824661,0.279409047,-0.05432519,flat
1029,MS,12/31/2017,10/17/2017,Capital Markets,Financial Services,1,0,0.003671226,0.526036795,0.187575831,0.084182543,0.034234996,1.820349792,5.830636691,5739.433511,0.90615596,0.893334783,0.332173535,0,0.193650103,0.332173535,0.146879029,0.003185195,0.207748456,0.949061662,flat
714,GS,12/31/2017,10/17/2017,Capital Markets,Financial Services,1,0,-0.026417419,0.421592775,0.124402802,0.085531324,0.065397969,1.868567989,6.482760458,6920.971655,0.906615405,0.898510689,0.359596445,0,0.255584915,0.359596445,0.049069548,0,0.07424812,-2.088880761,flat
1577,VRNS,12/31/2017,11/3/2017,Software - Infrastructure,Technology,1,0,0.148009412,0.48409894,0.193181818,0.089494163,-0.032258065,1.943328075,1.055960204,304.2517863,0.544257935,0.898583982,-0.060651854,-0.060651854,-0.061827205,-0.060651854,-0.001140656,0.02022126,-1.43934822,0.746678221,up
563,ETFC,12/31/2017,10/20/2017,Capital Markets,Financial Services,0,1,-0.011278748,0.534058989,0.264544139,0.049483546,0.045715653,1.369260512,1.65414135,6972.778662,0.889888199,0.907643312,0.453821656,0,0.234076433,0.453821656,-0.217633929,0.011967912,0.537414966,-1.187242798,flat
1684,YELP,12/31/2017,11/2/2017,Internet Content & Information,Technology,1,0,-0.001086838,0.417179803,0.303966006,0.46732547,-0.000868244,9.790533473,0.086787363,112.403521,0.099131061,0.913157658,0.030771652,0.030771652,0.035736127,0.030771652,0.117679035,0.137714965,3.780168617,-0.033947868,flat
126,ALXN,12/31/2017,10/26/2017,Biotechnology,Healthcare,1,0,-0.046040369,0.087307471,0.040185959,-0.014262246,-0.053352456,2.965020576,0.108676208,299.5634459,0.344425713,0.913853318,0.286379511,0.286379511,0.09080326,0.286379511,0.014545455,0.009576506,0.846153846,-0.014814815,down
1693,YRD,12/31/2017,11/15/2017,Credit Services,Financial Services,1,0,-0.016421523,0.366612111,0.814428509,0.02303357,-0.194171009,2.885655037,0.701212942,183.0166741,0.642600309,0.9213715,0.249725214,0.249725214,0.200127617,0.249725214,0.388926057,0,0.126849169,4.234245472,flat
1700,Z,12/31/2017,11/8/2017,Real Estate Services,Real Estate,1,0,0.026418028,0.135188867,-0.07262181,-0.08304657,-0.045378553,6.44137089,0.044163389,69.8700854,0.195081511,0.921401935,0.053094142,0.053094142,0.032664039,0.053094142,0.135890255,0.00318854,3.685965675,0.249720203,flat
150,AMTD,12/31/2017,10/24/2017,Capital Markets,Financial Services,0,1,0.037909573,0.298274002,0.233094262,0.024909517,0.025783081,1.093636491,3.950876225,7146.395833,0.812385119,0.926041667,0.452083333,0,0.219791667,0.452083333,-0.956521739,-0.00707457,0.061611374,12.02857143,flat
1574,VNOM,12/31/2017,10/25/2017,Oil & Gas E&P,Energy,1,0,0.005423007,0.141527002,0.072928821,0.053264605,-0.010758472,8.900945047,0.003140044,178.8828674,0.040451711,0.928761197,0.636376461,0.636376461,0.625561329,0.636376461,0.636322668,0.018301744,0.018867215,0.003066544,flat
346,CIM,12/31/2017,11/2/2017,REIT - Diversified,Real Estate,1,0,-0.001088732,0.188106012,-0.035170604,-0.017637627,-0.037192247,1.441697561,2.617307733,30120.85409,0.82789612,0.935214912,0.862237217,0,0.841825228,0.862237217,-3.43418736,0.000987917,-0.212056137,0.016237246,flat
259,BGCP,12/31/2017,10/26/2017,Capital Markets,Financial Services,0,1,-0.040874144,0.791479821,0.41290893,0.259259259,0.167275383,1.073111736,6.48666542,1478.238108,0.871386662,0.940094916,0.073274084,0,0.101580732,0.073274084,0.092219326,0.098491588,-0.422291455,0.763584734,down
114,ALLY,12/31/2017,10/25/2017,Specialty Finance,Financial Services,1,0,0.041357783,0.263724987,0.165641268,0.13450023,0.055269923,1.017510472,8.284609151,28227.62126,0.917244365,0.95363766,0.286733238,0,0.201141227,0.286733238,0.01062387,0.00159532,0.808510638,0.054489639,up
1475,TRTN,12/31/2017,11/9/2017,Rental & Leasing Services,Industrials,1,0,0.051947467,2.387520525,0.442657343,0.228707564,0.148663697,3.610767391,0.115776715,590.6226574,0.783027332,0.955911038,0.475923659,0.475923659,0.182169357,0.475923659,-0.159966362,-0.001470354,0.091241514,0.036846004,up
549,EPR,12/31/2017,11/3/2017,REIT - Retail,Real Estate,0,1,-0.003017027,0.007952574,-0.011766374,-0.000143431,-0.011906449,1.639903881,0.05734704,392.1202563,0.528085068,0.957239698,0.64736169,0.64736169,0.417159783,0.64736169,-5.210304942,0.003135468,0.067938495,0.006173045,flat
464,DFS,12/31/2017,10/25/2017,Credit Services,Financial Services,1,0,-0.033650855,0.194646339,0.033113598,0.067479804,0.074972085,1.531411678,5.72927449,15520.68341,0.885388493,0.957860616,0.487844408,0,0.325229606,0.487844408,0.022567741,0,0.92358804,0.18878866,flat
1074,NKTR,12/31/2017,11/8/2017,Biotechnology,Healthcare,1,0,0.1212544,1.096875,0.414865577,0.436830835,0.153416416,4.13635676,1.099593641,7.90966991,0.855405417,0.962897573,0.454364145,0.454364145,0.398036985,0.454364145,0.574656939,0.043929117,0.081467365,0.03680863,up
1544,V,12/31/2017,10/25/2017,Credit Services,Financial Services,1,0,0.01046073,0.303474811,0.180679591,0.074962816,0.05313775,1.903442065,0.366967761,192.0102987,0.518072289,0.965602472,0.66199794,0.66199794,0.440782698,0.66199794,0.246809804,0.00116421,0.635046729,-0.325262017,flat
1303,SCHW,12/31/2017,10/16/2017,Capital Markets,Financial Services,1,0,-0.005829613,0.423162584,0.172784478,0.041928721,0.112409848,0.315479092,13.72671215,5961.048499,0.9218643,0.974133949,0.436489607,0,0.285450346,0.436489607,0.21855872,-0.009605665,0.218446602,2.098559515,flat
581,EXEL,12/31/2017,11/2/2017,Biotechnology,Healthcare,1,0,0.051870924,1.206739526,0.099364791,-0.05756515,-0.04077593,4.322239865,0.456414553,215.4076782,0.60851761,0.976670382,0.539505606,0.539505606,0.533617468,0.539505606,0.094705973,-0.022902142,0.040942715,0.222131256,up
1287,RTRX,12/31/2017,11/8/2017,Drug Manufacturers - Major,Healthcare,0,1,-0.114074108,0.377183406,0.440068493,0.230731707,0.041271151,3.877514779,0.275528701,131.5863907,0.414958406,0.977069906,-0.125111552,-0.125111552,-0.441100645,-0.125111552,0.098251356,0.017977684,-0.934978082,-0.200212804,down
392,CORT,12/31/2017,11/3/2017,Biotechnology,Healthcare,0,1,-0.129264218,1.624500666,1.096808511,0.374476987,-0.048745174,3.854821502,0.282380478,101.3324603,0.220200231,0.977176531,0.318569792,0.318569792,0.321703342,0.318569792,-0.082517708,0.169798933,0.266046376,-0.83221968,down
1257,RDUS,12/31/2017,11/3/2017,Drug Manufacturers - Specialty & Generic,Healthcare,0,1,-0.019099257,-0.238372093,-0.157202797,-0.279014118,-0.216995842,12.87063607,0.124656683,316.5736135,0.396690319,0.981216126,-4.135719059,-4.135719059,-4.294528176,-4.135719059,0.697698562,-0.003391398,-0.142229829,-0.107254996,flat
267,BKNG,12/31/2017,11/7/2017,Leisure,Consumer Cyclical,1,0,-0.14525361,0.336113686,-0.004254028,-0.07125427,-0.012418718,2.517633182,0.281453498,118.3535629,0.500680966,0.986586466,0.47401607,0.47401607,0.387997237,0.47401607,0.074657626,-0.018025317,0.057137593,0.175201726,down
236,BBD,12/31/2017,2/1/2018,Banks - Regional - Latin America,Financial Services,1,0,-0.023099394,0.229428848,0.299897646,0.189138577,0.195856874,0.488335817,8.326986602,1081.00914,0.908887934,0.986877119,0.302503264,0,0.132397947,0.302503264,0.016379284,-2.52E-05,4.579503999,0.53078172,flat
626,FOMX,12/31/2017,11/15/2017,Biotechnology,Healthcare,0,1,-0.014493007,-0.368181818,0.193133047,0.235555556,-0.168908819,10.0202651,0.092813627,630.7491676,0.089160651,0.987791343,-19.78690344,-19.78690344,-19.51498335,-19.78690344,-1.204386935,-0.385498489,-0.068020247,0.001113304,flat
800,ICPT,12/31/2017,11/1/2017,Biotechnology,Healthcare,1,0,0.051082336,-0.501939551,-0.453246984,-0.413047619,-0.062804136,5.954115243,0.784376763,127.9274931,0.800746218,0.995838777,-1.60088547,-1.60088547,-1.756447477,-1.60088547,0.484123948,0.007378125,-0.194046914,0.061687271,up
24,ABEO,12/31/2017,4/2/2018,Biotechnology,Healthcare,1,0,-0.006993035,1.841584158,-0.052805281,-0.108695652,0.025,22.12769989,0.029361371,185,0.061119178,1,-24.48401826,-24.48401826,-24.39726027,-24.48401826,-0.031527547,-0.295675953,-0.203069437,0.133825702,flat
69,AFMD,12/31/2017,11/7/2017,Biotechnology,Healthcare,0,1,-0.047067511,0.115384615,0.011627907,0.011627907,-0.02247191,6.433668269,0.203123613,989.375,0.254630038,1,-12.5,-12.5,-13.86986301,-12.5,-0.334193084,-0.147285479,-0.147901235,-0.001448131,down
79,AGNC,12/31/2017,10/26/2017,REIT - Residential,Real Estate,1,0,-0.043371105,0.062438057,0.004215457,0.011798018,-0.014705882,0.218816435,6.228722764,627.6072607,0.865765766,1,0.943894389,0,0.943894389,0.943894389,-0.021857923,0.000246918,-0.08041958,-0.0859375,down
117,ALNY,12/31/2017,11/8/2017,Biotechnology,Healthcare,0,1,0.021617922,2.571428571,1.324955117,0.608296076,0.058958214,9.830946608,0.095430355,312.6497426,0.220459537,1,-7.35844642,-7.35844642,-7.190980346,-7.35844642,-1.022673167,-0.046519239,-0.216501135,-0.07665484,flat
177,APO,12/31/2017,11/1/2017,Asset Management,Financial Services,1,0,0.001582028,0.727571116,0.195306586,0.122245913,0.05126498,3.04984413,0.878832177,1045.962985,0.622179409,1,0.48227226,0,0.311788229,0.48227226,-0.142998378,0.01377481,0.446253301,0.795000857,flat
190,ARWR,12/31/2017,12/13/2017,Biotechnology,Healthcare,0,1,-0.043172172,1.7734375,1.204968944,0.005665722,-0.016620499,3.630967847,0.229679541,2.839856866,0.222597678,1,-1.176321406,-1.176321406,-1.231598527,-1.176321406,-0.545303922,-0.336650109,-0.254882227,-0.495918932,down
230,BAC,12/31/2017,10/13/2017,Banks - Global,Financial Services,1,0,0.014820864,0.58764816,0.139212175,0.051218505,0.049917492,0.401998929,7.131940225,970.5820043,0.880704288,1,0.381671031,0,0.265984289,0.381671031,0.079341691,0,-0.383390013,0.806164819,flat
255,BFR,12/31/2017,6/5/2018,Banks - Regional - Latin America,Financial Services,0,1,0.103106321,-0.270883631,-0.282660333,-0.326794472,-0.204844655,0.301489767,6.685243834,86.92579395,0.873902987,1,0.402690836,0,0.229622515,0.402690836,-0.872132393,0,-13.86721166,1.054723302,up
265,BK,12/31/2017,10/19/2017,Asset Management,Financial Services,1,0,-0.030008775,0.36047964,0.167416935,0.010202189,0.039312977,0.485747601,7.536978448,446.4035306,0.884017077,1,0.354549975,0,0.253107907,0.354549975,0.024880383,0,0.116895874,0.758885687,flat
293,C,12/31/2017,10/12/2017,Banks - Global,Financial Services,1,0,-0.034895944,0.529699939,0.2808067,0.118173679,0.079982706,0.526749536,6.715170769,867.1454421,0.878980464,1,0.374555438,0,0.257877332,0.374555438,0.073550212,0,0.331478345,0.608810282,flat
364,CME,12/31/2017,10/26/2017,Financial Exchanges,Financial Services,1,0,0.020337177,0.295364367,0.162699792,0.102916941,-0.005054635,1.045941596,2.263383164,159.9231028,0.733617201,1,0.637516839,0.637516839,0.346430175,0.637516839,0.164796763,0.000186219,0.355152301,-0.022870662,flat
460,DB,12/31/2017,10/26/2017,Banks - Regional - Europe,Financial Services,1,0,-0.024225705,0.200420463,-0.056198347,-0.049916805,0.033796017,0.865142431,16.49966593,2963.465564,0.953590447,1,0.16095267,0,0.098149272,0.16095267,-0.111845521,0,0.197836167,1.044589386,flat
660,GGAL,12/31/2017,2/9/2018,Banks - Regional - Latin America,Financial Services,1,0,-0.022476626,0.751597908,0.650424309,0.138836419,-0.115982405,0.457553586,5.225557139,425.2457026,0.865304283,1,0.392456261,0,0.224697603,0.392456261,0.379537774,0,-0.209739889,-3.456175639,flat
798,ICE,12/31/2017,11/2/2017,Financial Exchanges,Financial Services,1,0,0.036329891,-0.748260787,0.087892229,0.016423638,-0.060175986,1.011703297,3.414207104,286.4435696,0.797530271,1,0.528433946,0.528433946,0.322834646,0.528433946,0.050119332,-0.001711596,0.279132791,-0.631410256,flat
843,ITUB,12/31/2017,10/31/2017,Banks - Regional - Latin America,Financial Services,1,0,-0.024673572,0.136796537,0.037944664,0.062297735,-0.04647785,0.827764698,6.296567993,145.1362292,0.895384698,1,0.450217967,0,0.235404017,0.450217967,0.245104039,0,1.829365079,0.614409663,flat
880,KKR,12/31/2017,10/26/2017,Asset Management,Financial Services,1,0,-0.011022769,0.37936828,0.095835558,0.066233766,0.030889001,1.623559171,0.573602487,744.5125673,0.551627412,1,0.428369834,0,0.17453981,0.428369834,0.12512651,0.011986315,-0.971310159,1.782200713,flat
949,MA,12/31/2017,10/31/2017,Credit Services,Financial Services,1,0,-0.00120919,0.393358279,0.261005757,0.150281875,0.050274996,1.657189379,1.239366656,327.9414361,0.68738644,1,0.571218364,0.571218364,0.420835786,0.571218364,0.068717395,0.004243183,0.002097902,-0.033618234,flat
984,MEET,12/31/2017,11/9/2017,Internet Content & Information,Technology,1,0,-0.388223302,-0.284232365,-0.314115308,-0.00862069,-0.049586777,2.475552366,0.079242147,256.721753,0.073423881,1,0.112664666,0.112664666,0.068929153,0.112664666,-0.308841952,0.122456472,-1.127902635,0.462803144,down
1079,NLY,12/31/2017,11/2/2017,REIT - Diversified,Real Estate,0,1,-0.020167277,0.126099707,0.004359198,-0.051851852,-0.065693431,0.024019853,5.96118383,537.890445,0.854928652,1,0.858003919,0,0.855353245,0.858003919,0.936141137,0.001088158,12.35857183,0.006909872,flat
1385,STI,12/31/2017,10/20/2017,Banks - Regional - US,Financial Services,1,0,0.015277725,0.279160355,0.077666363,0.055912826,0.036835643,0.103711571,7.550120289,8.464749536,0.88224843,1,0.359925788,0,0.249536178,0.359925788,0.005214205,0,-0.035315985,1.246501615,flat
